ResumeID,BestJobID,Score,MatchedSkills
3967,119,66.67,2
3968,130,90.00,3
3969,55,90.00,3
3970,49,90.00,3
3971,112,90.00,3
3972,566,76.00,4
3973,12,90.00,4
3974,275,90.00,4
3975,8,90.00,4
3976,39,66.67,2
3977,181,66.67,2
3978,685,90.00,3
3979,62,90.00,3
3980,195,90.00,3
3981,16,90.00,4
3982,66,66.67,2
3983,85,90.00,4
3984,160,90.00,4
3985,112,90.00,3
3986,35,90.00,2
3987,143,66.67,2
3988,49,90.00,3
3989,76,90.00,4
3990,333,90.00,5
3991,381,90.00,4
3992,104,90.00,2
3993,108,90.00,2
3994,51,90.00,4
3995,49,66.67,2
3996,40,90.00,5
3997,65,90.00,3
3998,16,90.00,4
3999,25,90.00,3
4000,8,90.00,4
4001,1744,90.00,4
4002,235,90.00,3
4003,74,90.00,4
4004,468,90.00,3
4005,1087,90.00,3
4006,57,90.00,3
4007,13,66.67,2
4008,49,90.00,3
4009,1,90.00,7
4010,40,90.00,5
4011,119,66.67,2
4012,329,90.00,4
4013,14,90.00,3
4014,25,90.00,3
4015,12,90.00,4
4016,25,90.00,3
4017,21,90.00,2
4018,3,90.00,5
4019,55,90.00,3
4020,38,90.00,6
4021,56,90.00,4
4022,27,90.00,4
4023,329,72.50,3
4024,49,90.00,3
4025,39,66.67,2
4026,160,90.00,4
4027,3,90.00,5
4028,43,72.50,3
4029,207,90.00,3
4030,39,90.00,3
4031,25,90.00,3
4032,21,55.00,1
4033,1087,90.00,3
4034,801,90.00,4
4035,9,90.00,6
4036,2222,76.00,4
4037,17,90.00,6
4038,55,90.00,3
4039,232,90.00,2
4040,25,90.00,3
4041,246,90.00,3
4042,82,90.00,3
4043,34,90.00,7
4044,685,66.67,2
4045,468,90.00,3
4046,120,66.67,2
4047,108,90.00,2
4048,25,90.00,3
4049,38,90.00,6
4050,51,90.00,4
4051,10,90.00,4
4052,13,66.67,2
4053,21,90.00,2
4054,39,90.00,3
4055,38,90.00,6
4056,35,90.00,2
4057,21,90.00,2
4058,13,90.00,3
4059,8,90.00,4
4060,4604,55.00,2
4061,230,90.00,3
4062,14,90.00,3
4063,46,90.00,5
4064,117,90.00,5
4065,74,90.00,4
4066,36,90.00,5
4067,195,43.33,1
4068,1,90.00,7
4069,9,90.00,6
4070,55,90.00,3
4071,9,90.00,6
4072,8,90.00,4
4073,119,90.00,3
4074,8,90.00,4
4075,923,90.00,3
4076,56,90.00,4
4077,49,66.67,2
4078,136,90.00,3
4079,119,66.67,2
4080,38,90.00,6
4081,59,90.00,5
4082,16,90.00,4
4083,198,90.00,4
4084,159,90.00,3
4085,85,90.00,4
4086,14,90.00,3
4087,83,90.00,3
4088,66,90.00,3
4089,119,90.00,3
4090,14,90.00,3
4091,21,90.00,2
4092,59,90.00,5
4093,147,90.00,3
4094,55,66.67,2
4095,117,90.00,5
4096,119,90.00,3
4097,181,66.67,2
4098,190,90.00,4
4099,25,90.00,3
4100,3057,90.00,3
4101,13,90.00,3
4102,83,90.00,3
4103,43,90.00,4
4104,25,90.00,3
4105,45,90.00,6
4106,57,90.00,3
4107,450,66.67,2
4108,83,90.00,3
4109,43,90.00,4
4110,96,90.00,4
4111,211,90.00,3
4112,56,90.00,4
4113,74,90.00,4
4114,119,90.00,3
4115,1942,90.00,2
4116,74,90.00,4
4117,85,90.00,4
4118,232,90.00,2
4119,39,66.67,2
4120,83,66.67,2
4121,21,90.00,2
4122,55,90.00,3
4123,275,90.00,4
4124,66,66.67,2
4125,1118,90.00,3
4126,585,90.00,4
4127,133,90.00,4
4128,43,90.00,4
4129,5,90.00,8
4130,413,90.00,3
4131,439,90.00,4
4132,230,90.00,3
4133,21,90.00,2
4134,450,90.00,3
4135,10,90.00,4
4136,50,90.00,4
4137,450,90.00,3
4138,55,90.00,3
4139,8,90.00,4
4140,13,90.00,3
4141,35,90.00,2
4142,57,66.67,2
4143,57,90.00,3
4144,719,72.50,3
4145,1163,43.33,1
4146,112,90.00,3
4147,46,90.00,5
4148,43,72.50,3
4149,49,90.00,3
4150,13,43.33,1
4151,62,90.00,3
4152,21,90.00,2
4153,25,90.00,3
4154,21,90.00,2
4155,38,90.00,6
4156,1942,90.00,2
4157,85,90.00,4
4158,8,90.00,4
4159,10,90.00,4
4160,329,90.00,4
4161,78,90.00,3
4162,21,55.00,1
4163,22,90.00,5
4164,8,90.00,4
4165,55,90.00,3
4166,192,66.67,2
4167,50,90.00,4
4168,469,90.00,3
4169,83,66.67,2
4170,39,90.00,3
4171,13,90.00,3
4172,21,90.00,2
4173,82,90.00,3
4174,71,90.00,3
4175,1938,90.00,4
4176,57,90.00,3
4177,751,90.00,4
4178,35,90.00,2
4179,51,90.00,4
4180,17,90.00,6
4181,1243,90.00,3
4182,160,90.00,4
4183,59,90.00,5
4184,8,90.00,4
4185,354,72.50,3
4186,381,90.00,4
4187,35,90.00,2
4188,104,90.00,2
4189,661,90.00,3
4190,509,90.00,3
4191,65,90.00,3
4192,841,90.00,3
4193,119,90.00,3
4194,1258,90.00,3
4195,56,72.50,3
4196,78,66.67,2
4197,56,90.00,4
4198,35,90.00,2
4199,181,66.67,2
4200,10,90.00,4
4201,25,43.33,1
4202,14,90.00,3
4203,10,90.00,4
4204,104,90.00,2
4205,51,90.00,4
4206,10,90.00,4
4207,13,66.67,2
4208,25,43.33,1
4209,246,90.00,3
4210,160,90.00,4
4211,55,90.00,3
4212,385,90.00,2
4213,8,90.00,4
4214,812,72.50,3
4215,83,90.00,3
4216,685,66.67,2
4217,13,90.00,3
4218,35,90.00,2
4219,545,66.67,2
4220,40,90.00,5
4221,55,90.00,3
4222,39,90.00,3
4223,57,66.67,2
4224,85,90.00,4
4225,39,90.00,3
4226,14,90.00,3
4227,76,90.00,4
4228,34,90.00,7
4229,71,90.00,3
4230,39,66.67,2
4231,66,90.00,3
4232,35,90.00,2
4233,278,90.00,4
4234,35,90.00,2
4235,99,90.00,4
4236,147,90.00,3
4237,55,90.00,3
4238,329,72.50,3
4239,614,90.00,5
4240,13,90.00,3
4241,1938,90.00,4
4242,2,90.00,7
4243,35,90.00,2
4244,685,66.67,2
4245,275,90.00,4
4246,672,90.00,2
4247,207,90.00,3
4248,56,72.50,3
4249,55,90.00,3
4250,27,90.00,4
4251,381,90.00,4
4252,803,90.00,4
4253,16,90.00,4
4254,25,90.00,3
4255,49,90.00,3
4256,136,90.00,3
4257,108,90.00,2
4258,43,90.00,4
4259,65,90.00,3
4260,49,90.00,3
4261,43,90.00,4
4262,27,90.00,4
4263,13,90.00,3
4264,190,72.50,3
4265,40,90.00,5
4266,65,90.00,3
4267,195,66.67,2
4268,38,90.00,6
4269,40,90.00,5
4270,83,90.00,3
4271,275,90.00,4
4272,61,90.00,5
4273,14,90.00,3
4274,8,90.00,4
4275,43,90.00,4
4276,8,90.00,4
4277,160,90.00,4
4278,8,90.00,4
4279,120,90.00,3
4280,137,90.00,5
4281,136,90.00,3
4282,61,90.00,5
4283,10,90.00,4
4284,8,90.00,4
4285,51,90.00,4
4286,585,90.00,4
4287,83,66.67,2
4288,685,66.67,2
4289,94,66.67,2
4290,211,90.00,3
4291,8,90.00,4
4292,16,90.00,4
4293,1324,90.00,3
4294,1258,90.00,3
4295,43,90.00,4
4296,85,55.00,2
4297,21,90.00,2
4298,143,66.67,2
4299,12,90.00,4
4300,56,90.00,4
4301,74,90.00,4
4302,38,90.00,6
4303,3,90.00,5
4304,51,90.00,4
4305,71,90.00,3
4306,14,90.00,3
4307,55,66.67,2
4308,38,90.00,6
4309,159,90.00,3
4310,1077,90.00,3
4311,82,90.00,3
4312,17,90.00,6
4313,21,90.00,2
4314,66,66.67,2
4315,143,90.00,3
4316,49,43.33,1
4317,3,90.00,5
4318,55,66.67,2
4319,49,90.00,3
4320,38,90.00,6
4321,8,90.00,4
4322,27,90.00,4
4323,510,90.00,5
4324,329,90.00,4
4325,104,90.00,2
4326,74,90.00,4
4327,1,90.00,7
4328,10,90.00,4
4329,275,72.50,3
4330,8,90.00,4
4331,45,90.00,6
4332,8,90.00,4
4333,8,90.00,4
4334,12,90.00,4
4335,39,66.67,2
4336,333,90.00,5
4337,3027,90.00,2
4338,104,90.00,2
4339,49,90.00,3
4340,82,90.00,3
4341,3,90.00,5
4342,56,55.00,2
4343,198,90.00,4
4344,16,90.00,4
4345,43,90.00,4
4346,21,90.00,2
4347,195,66.67,2
4348,56,90.00,4
4349,8,90.00,4
4350,14,90.00,3
4351,119,90.00,3
4352,345,90.00,3
4353,450,90.00,3
4354,119,90.00,3
4355,190,72.50,3
4356,211,90.00,3
4357,8,90.00,4
4358,1016,90.00,3
4359,8,90.00,4
4360,46,90.00,5
4361,43,72.50,3
4362,59,90.00,5
4363,9,90.00,6
4364,104,90.00,2
4365,1942,90.00,2
4366,1380,90.00,4
4367,119,66.67,2
4368,1163,43.33,1
4369,17,90.00,6
4370,14,90.00,3
4371,56,90.00,4
4372,301,90.00,6
4373,78,66.67,2
4374,74,90.00,4
4375,49,90.00,3
4376,38,90.00,6
4377,685,66.67,2
4378,195,90.00,3
4379,25,90.00,3
4380,149,90.00,4
4381,12,90.00,4
4382,385,90.00,2
4383,57,66.67,2
4384,61,90.00,5
4385,8,90.00,4
4386,99,90.00,4
4387,1,90.00,7
4388,8,90.00,4
4389,45,90.00,6
4390,13,90.00,3
4391,71,90.00,3
4392,43,90.00,4
4393,21,90.00,2
4394,3,90.00,5
4395,181,90.00,3
4396,25,90.00,3
4397,76,90.00,4
4398,12,90.00,4
4399,801,90.00,4
4400,12,90.00,4
4401,49,66.67,2
4402,57,90.00,3
4403,13,66.67,2
4404,263,72.50,3
4405,35,90.00,2
4406,62,90.00,3
4407,9,90.00,6
4408,66,66.67,2
4409,1240,72.50,3
4410,104,90.00,2
4411,49,90.00,3
4412,35,90.00,2
4413,25,90.00,3
4414,402,72.50,3
4415,51,90.00,4
4416,119,66.67,2
4417,1942,90.00,2
4418,235,90.00,3
4419,230,90.00,3
4420,9,90.00,6
4421,104,90.00,2
4422,43,90.00,4
4423,49,90.00,3
4424,1223,90.00,5
4425,21,90.00,2
4426,1095,90.00,3
4427,94,66.67,2
4428,57,90.00,3
4429,39,90.00,3
4430,10,90.00,4
4431,381,90.00,4
4432,40,90.00,5
4433,16,90.00,4
4434,49,90.00,3
4435,55,66.67,2
4436,211,90.00,3
4437,71,43.33,1
4438,246,90.00,3
4439,136,90.00,3
4440,195,66.67,2
4441,43,90.00,4
4442,35,90.00,2
4443,45,90.00,6
4444,16,90.00,4
4445,8,90.00,4
4446,34,90.00,7
4447,1942,90.00,2
4448,290,90.00,2
4449,1375,90.00,3
4450,8,90.00,4
4451,51,90.00,4
4452,1257,72.50,3
4453,1,90.00,7
4454,8,90.00,4
4455,25,66.67,2
4456,783,90.00,4
4457,62,90.00,3
4458,112,90.00,3
4459,16,90.00,4
4460,159,90.00,3
4461,211,90.00,3
4462,21,90.00,2
4463,8,90.00,4
4464,38,90.00,6
4465,35,90.00,2
4466,25,90.00,3
4467,440,90.00,4
4468,119,66.67,2
4469,211,66.67,2
4470,158,90.00,3
4471,6269,72.50,3
4472,39,66.67,2
4473,49,90.00,3
4474,1,90.00,7
4475,1,20.00,0
4476,1173,90.00,2
4477,329,72.50,3
4478,3,90.00,5
4479,10,90.00,4
4480,25,43.33,1
4481,8,90.00,4
4482,49,90.00,3
4483,78,66.67,2
4484,39,90.00,3
4485,69,90.00,4
4486,195,90.00,3
4487,9,90.00,6
4488,43,90.00,4
4489,56,90.00,4
4490,211,66.67,2
4491,71,43.33,1
4492,51,90.00,4
4493,2,90.00,7
4494,57,90.00,3
4495,1,90.00,7
4496,442,90.00,3
4497,1250,90.00,3
4498,381,72.50,3
4499,143,66.67,2
4500,402,90.00,4
4501,56,72.50,3
4502,685,66.67,2
4503,38,90.00,6
4504,402,90.00,4
4505,39,90.00,3
4506,17,90.00,6
4507,35,90.00,2
4508,49,90.00,3
4509,442,66.67,2
4510,39,43.33,1
4511,35,90.00,2
4512,2035,72.50,3
4513,16,90.00,4
4514,143,66.67,2
4515,1258,90.00,3
4516,136,90.00,3
4517,13,43.33,1
4518,25,90.00,3
4519,13,90.00,3
4520,143,90.00,3
4521,8,90.00,4
4522,14,90.00,3
4523,21,90.00,2
4524,5,90.00,8
4525,159,90.00,3
4526,12,90.00,4
4527,5672,90.00,3
4528,329,72.50,3
4529,246,90.00,3
4530,36,90.00,5
4531,1,20.00,0
4532,16,90.00,4
4533,8,90.00,4
4534,51,90.00,4
4535,36,90.00,5
4536,751,90.00,4
4537,39,66.67,2
4538,21,90.00,2
4539,55,90.00,3
4540,94,90.00,3
4541,69,90.00,4
4542,21,90.00,2
4543,66,90.00,3
4544,49,90.00,3
4545,25,90.00,3
4546,17,90.00,6
4547,439,90.00,4
4548,136,90.00,3
4549,71,66.67,2
4550,117,90.00,5
4551,36,90.00,5
4552,56,90.00,4
4553,16,90.00,4
4554,55,90.00,3
4555,4026,62.00,3
4556,14,90.00,3
4557,160,90.00,4
4558,59,90.00,5
4559,192,90.00,3
4560,1,90.00,7
4561,765,90.00,3
4562,51,90.00,4
4563,8,90.00,4
4564,13,90.00,3
4565,76,90.00,4
4566,69,90.00,4
4567,25,90.00,3
4568,137,90.00,5
4569,57,90.00,3
4570,3673,66.67,2
4571,765,90.00,3
4572,36,90.00,5
4573,290,55.00,1
4574,246,90.00,3
4575,34,90.00,7
4576,385,90.00,2
4577,25,66.67,2
4578,57,90.00,3
4579,803,90.00,4
4580,17,90.00,6
4581,13,90.00,3
4582,3,90.00,5
4583,40,90.00,5
4584,119,66.67,2
4585,278,90.00,4
4586,8,90.00,4
4587,923,90.00,3
4588,56,90.00,4
4589,49,90.00,3
4590,301,90.00,6
4591,25,43.33,1
4592,150,90.00,2
4593,13,90.00,3
4594,1016,90.00,3
4595,147,90.00,3
4596,1077,90.00,3
4597,119,90.00,3
4598,469,66.67,2
4599,1,90.00,7
4600,8,90.00,4
4601,3732,90.00,3
4602,8,90.00,4
4603,133,90.00,4
4604,119,66.67,2
4605,21,90.00,2
4606,1565,90.00,3
4607,65,90.00,3
4608,468,90.00,3
4609,21,90.00,2
4610,143,66.67,2
4611,235,90.00,3
4612,43,90.00,4
4613,450,90.00,3
4614,78,90.00,3
4615,83,90.00,3
4616,8,90.00,4
4617,450,90.00,3
4618,38,90.00,6
4619,59,90.00,5
4620,56,72.50,3
4621,57,66.67,2
4622,14,90.00,3
4623,49,90.00,3
4624,3,90.00,5
4625,43,90.00,4
4626,3057,90.00,3
4627,13,66.67,2
4628,190,90.00,4
4629,12,90.00,4
4630,83,90.00,3
4631,1355,72.50,3
4632,43,90.00,4
4633,385,90.00,2
4634,14,90.00,3
4635,112,90.00,3
4636,585,90.00,4
4637,16,90.00,4
4638,39,90.00,3
4639,43,72.50,3
4640,2511,90.00,2
4641,8,90.00,4
4642,8,90.00,4
4643,57,90.00,3
4644,803,90.00,4
4645,83,66.67,2
4646,46,90.00,5
4647,5,90.00,8
4648,119,90.00,3
4649,40,90.00,5
4650,39,66.67,2
4651,1,90.00,7
4652,96,90.00,4
4653,119,90.00,3
4654,59,90.00,5
4655,49,90.00,3
4656,39,90.00,3
4657,25,66.67,2
4658,108,90.00,2
4659,39,90.00,3
4660,10,90.00,4
4661,8,90.00,4
4662,40,90.00,5
4663,232,90.00,2
4664,49,66.67,2
4665,25,90.00,3
4666,40,90.00,5
4667,195,43.33,1
4668,159,90.00,3
4669,94,90.00,3
4670,43,90.00,4
4671,35,55.00,1
4672,8,90.00,4
4673,34,90.00,7
4674,74,90.00,4
4675,16,90.00,4
4676,36,90.00,5
4677,150,90.00,2
4678,348,55.00,2
4679,49,90.00,3
4680,62,90.00,3
4681,74,90.00,4
4682,1324,90.00,3
4683,1173,90.00,2
4684,25,90.00,3
4685,8,90.00,4
4686,22,90.00,5
4687,49,90.00,3
4688,71,90.00,3
4689,25,90.00,3
4690,10,90.00,4
4691,2,90.00,7
4692,159,90.00,3
4693,61,90.00,5
4694,953,72.50,3
4695,278,90.00,4
4696,57,90.00,3
4697,35,90.00,2
4698,66,66.67,2
4699,39,90.00,3
4700,43,90.00,4
4701,1281,90.00,4
4702,14,90.00,3
4703,38,90.00,6
4704,585,90.00,4
4705,17,90.00,6
4706,173,90.00,5
4707,25,66.67,2
4708,21,90.00,2
4709,104,90.00,2
4710,381,90.00,4
4711,130,90.00,3
4712,765,90.00,3
4713,108,90.00,2
4714,25,43.33,1
4715,40,90.00,5
4716,230,90.00,3
4717,2,90.00,7
4718,8,90.00,4
4719,61,90.00,5
4720,21,90.00,2
4721,12,90.00,4
4722,12,90.00,4
4723,16,90.00,4
4724,35,90.00,2
4725,1893,72.50,3
4726,43,90.00,4
4727,402,90.00,4
4728,1173,90.00,2
4729,5,90.00,8
4730,35,90.00,2
4731,2203,90.00,3
4732,66,90.00,3
4733,96,90.00,4
4734,56,72.50,3
4735,440,90.00,4
4736,119,66.67,2
4737,13,90.00,3
4738,17,90.00,6
4739,181,66.67,2
4740,21,90.00,2
4741,39,66.67,2
4742,22,90.00,5
4743,3057,90.00,3
4744,143,66.67,2
4745,21,90.00,2
4746,1938,90.00,4
4747,55,43.33,1
4748,39,90.00,3
4749,133,90.00,4
4750,1,90.00,7
4751,43,55.00,2
4752,158,90.00,3
4753,104,90.00,2
4754,198,90.00,4
4755,275,90.00,4
4756,10,90.00,4
4757,3732,90.00,3
4758,21,90.00,2
4759,193,90.00,4
4760,8,90.00,4
4761,38,90.00,6
4762,25,43.33,1
4763,1,90.00,7
4764,440,90.00,4
4765,119,90.00,3
4766,136,90.00,3
4767,59,90.00,5
4768,381,72.50,3
4769,62,90.00,3
4770,3,90.00,5
4771,119,90.00,3
4772,8,90.00,4
4773,40,90.00,5
4774,66,66.67,2
4775,333,90.00,5
4776,21,90.00,2
4777,8,90.00,4
4778,66,90.00,3
4779,1,90.00,7
4780,8,90.00,4
4781,27,90.00,4
4782,56,90.00,4
4783,78,66.67,2
4784,38,90.00,6
4785,39,43.33,1
4786,1938,90.00,4
4787,21,90.00,2
4788,56,90.00,4
4789,108,90.00,2
4790,12,90.00,4
4791,158,90.00,3
4792,27,90.00,4
4793,35,90.00,2
4794,83,90.00,3
4795,10,90.00,4
4796,45,90.00,6
4797,96,90.00,4
4798,1250,90.00,3
4799,12,90.00,4
4800,38,90.00,6
4801,74,90.00,4
4802,16,90.00,4
4803,195,90.00,3
4804,14,90.00,3
4805,74,90.00,4
4806,13,43.33,1
4807,74,90.00,4
4808,1258,90.00,3
4809,78,90.00,3
4810,553,90.00,5
4811,49,66.67,2
4812,545,66.67,2
4813,40,90.00,5
4814,246,90.00,3
4815,56,72.50,3
4816,672,90.00,2
4817,8,90.00,4
4818,10,90.00,4
4819,150,90.00,2
4820,108,90.00,2
4821,150,90.00,2
4822,71,90.00,3
4823,13,66.67,2
4824,25,66.67,2
4825,13,90.00,3
4826,82,90.00,3
4827,55,66.67,2
4828,21,90.00,2
4829,78,90.00,3
4830,76,90.00,4
4831,16,90.00,4
4832,211,66.67,2
4833,39,90.00,3
4834,43,90.00,4
4835,82,90.00,3
4836,21,90.00,2
4837,112,90.00,3
4838,8,90.00,4
4839,45,90.00,6
4840,57,66.67,2
4841,96,90.00,4
4842,8,90.00,4
4843,66,90.00,3
4844,181,66.67,2
4845,150,90.00,2
4846,62,43.33,1
4847,62,90.00,3
4848,82,90.00,3
4849,112,90.00,3
4850,43,90.00,4
4851,94,90.00,3
4852,566,62.00,3
4853,290,90.00,2
4854,57,90.00,3
4855,35,90.00,2
4856,38,90.00,6
4857,150,90.00,2
4858,39,66.67,2
4859,4371,90.00,3
4860,104,90.00,2
4861,21,90.00,2
4862,2,90.00,7
4863,147,90.00,3
4864,21,90.00,2
4865,143,90.00,3
4866,83,66.67,2
4867,685,90.00,3
4868,450,90.00,3
4869,173,90.00,5
4870,385,90.00,2
4871,21,55.00,1
4872,149,90.00,4
4873,301,90.00,6
4874,13,66.67,2
4875,13,43.33,1
4876,43,90.00,4
4877,38,90.00,6
4878,35,90.00,2
4879,16,90.00,4
4880,137,90.00,5
4881,21,90.00,2
4882,74,90.00,4
4883,43,90.00,4
4884,16,90.00,4
4885,8,90.00,4
4886,8,90.00,4
4887,35,90.00,2
4888,57,90.00,3
4889,21,90.00,2
4890,25,66.67,2
4891,16,90.00,4
4892,173,90.00,5
4893,173,90.00,5
4894,58,90.00,4
4895,1565,90.00,3
4896,290,55.00,1
4897,16,90.00,4
4898,21,90.00,2
4899,62,66.67,2
4900,198,72.50,3
4901,35,90.00,2
4902,39,90.00,3
4903,66,66.67,2
4904,16,90.00,4
4905,136,90.00,3
4906,82,66.67,2
4907,150,90.00,2
4908,8,90.00,4
4909,39,66.67,2
4910,329,72.50,3
4911,27,90.00,4
4912,62,90.00,3
4913,510,90.00,5
4914,12,90.00,4
4915,8,90.00,4
4916,803,90.00,4
4917,150,90.00,2
4918,21,90.00,2
4919,290,55.00,1
4920,8,90.00,4
4921,195,90.00,3
4922,39,90.00,3
4923,381,90.00,4
4924,39,90.00,3
4925,1243,90.00,3
4926,27,90.00,4
4927,3,90.00,5
4928,2511,90.00,2
4929,1893,72.50,3
4930,8,90.00,4
4931,66,90.00,3
4932,3,90.00,5
4933,55,90.00,3
4934,439,90.00,4
4935,803,90.00,4
4936,112,90.00,3
4937,43,55.00,2
4938,104,90.00,2
4939,55,66.67,2
4940,348,72.50,3
4941,25,90.00,3
4942,21,90.00,2
4943,1,90.00,7
4944,21,90.00,2
4945,43,72.50,3
4946,211,90.00,3
4947,57,90.00,3
4948,25,90.00,3
4949,104,90.00,2
4950,55,90.00,3
4951,40,90.00,5
4952,923,90.00,3
4953,119,90.00,3
4954,39,66.67,2
4955,25,90.00,3
4956,71,90.00,3
4957,104,90.00,2
4958,8,90.00,4
4959,66,66.67,2
4960,120,90.00,3
4961,21,90.00,2
4962,34,90.00,7
4963,329,90.00,4
4964,25,90.00,3
4965,62,90.00,3
4966,450,66.67,2
4967,133,90.00,4
4968,345,90.00,3
4969,74,90.00,4
4970,25,90.00,3
4971,2,90.00,7
4972,25,90.00,3
4973,8,90.00,4
4974,136,90.00,3
4975,62,43.33,1
4976,469,66.67,2
4977,8,90.00,4
4978,104,90.00,2
4979,450,66.67,2
4980,137,90.00,5
4981,439,90.00,4
4982,1223,90.00,5
4983,3,90.00,5
4984,12,90.00,4
4985,553,90.00,5
4986,50,90.00,4
4987,119,90.00,3
4988,39,66.67,2
4989,22,90.00,5
4990,290,90.00,2
4991,278,90.00,4
4992,45,90.00,6
4993,39,90.00,3
4994,232,90.00,2
4995,96,90.00,4
4996,275,72.50,3
4997,51,90.00,4
4998,21,90.00,2
4999,230,90.00,3
5000,104,90.00,2
5001,27,90.00,4
5002,150,90.00,2
5003,40,90.00,5
5004,1449,90.00,4
5005,112,90.00,3
5006,43,90.00,4
5007,1,90.00,7
5008,35,90.00,2
5009,16,90.00,4
5010,83,66.67,2
5011,160,72.50,3
5012,290,55.00,1
5013,381,90.00,4
5014,45,90.00,6
5015,56,90.00,4
5016,69,90.00,4
5017,211,90.00,3
5018,13,90.00,3
5019,150,90.00,2
5020,1257,72.50,3
5021,136,90.00,3
5022,74,90.00,4
5023,51,90.00,4
5024,450,66.67,2
5025,841,90.00,3
5026,78,90.00,3
5027,62,66.67,2
5028,56,90.00,4
5029,150,90.00,2
5030,783,90.00,4
5031,235,90.00,3
5032,246,90.00,3
5033,211,66.67,2
5034,51,72.50,3
5035,27,90.00,4
5036,25,90.00,3
5037,3027,90.00,2
5038,402,90.00,4
5039,275,90.00,4
5040,27,90.00,4
5041,51,90.00,4
5042,119,90.00,3
5043,56,90.00,4
5044,49,66.67,2
5045,13,90.00,3
5046,160,72.50,3
5047,119,90.00,3
5048,195,66.67,2
5049,137,90.00,5
5050,10,90.00,4
5051,685,90.00,3
5052,71,66.67,2
5053,13,66.67,2
5054,553,90.00,5
5055,553,90.00,5
5056,104,90.00,2
5057,38,90.00,6
5058,8,90.00,4
5059,35,90.00,2
5060,1449,90.00,4
5061,43,90.00,4
5062,94,90.00,3
5063,509,90.00,3
5064,35,55.00,1
5065,192,66.67,2
5066,13,90.00,3
5067,160,90.00,4
5068,96,90.00,4
5069,39,66.67,2
5070,21,55.00,1
5071,4214,76.00,4
5072,55,66.67,2
5073,21,90.00,2
5074,21,90.00,2
5075,50,90.00,4
5076,51,90.00,4
5077,8,90.00,4
5078,13,43.33,1
5079,85,90.00,4
5080,51,90.00,4
5081,40,90.00,5
5082,1488,72.50,3
5083,25,90.00,3
5084,130,90.00,3
5085,198,90.00,4
5086,14,90.00,3
5087,13,43.33,1
5088,55,90.00,3
5089,104,90.00,2
5090,43,55.00,2
5091,290,90.00,2
5092,105,90.00,4
5093,35,90.00,2
5094,143,66.67,2
5095,40,90.00,5
5096,21,90.00,2
5097,56,90.00,4
5098,156,90.00,4
5099,198,90.00,4
5100,9,90.00,6
5101,3027,90.00,2
5102,14,90.00,3
5103,35,90.00,2
5104,1,90.00,7
5105,61,90.00,5
5106,160,90.00,4
5107,1,90.00,7
5108,211,90.00,3
5109,65,90.00,3
5110,21,90.00,2
5111,21,90.00,2
5112,39,66.67,2
5113,38,90.00,6
5114,136,90.00,3
5115,36,90.00,5
5116,51,90.00,4
5117,21,90.00,2
5118,49,90.00,3
5119,78,66.67,2
5120,16,90.00,4
5121,35,90.00,2
5122,805,90.00,3
5123,46,90.00,5
5124,13,43.33,1
5125,21,90.00,2
5126,17,90.00,6
5127,21,90.00,2
5128,1692,90.00,5
5129,911,90.00,5
5130,173,90.00,5
5131,62,90.00,3
5132,21,90.00,2
5133,35,90.00,2
5134,36,90.00,5
5135,211,66.67,2
5136,38,90.00,6
5137,136,90.00,3
5138,385,90.00,2
5139,14,90.00,3
5140,3027,90.00,2
5141,10,90.00,4
5142,16,90.00,4
5143,10,90.00,4
5144,1160,90.00,3
5145,348,72.50,3
5146,36,90.00,5
5147,143,90.00,3
5148,230,90.00,3
5149,195,66.67,2
5150,119,90.00,3
5151,3027,90.00,2
5152,348,72.50,3
5153,8,90.00,4
5154,413,90.00,3
5155,83,66.67,2
5156,14,90.00,3
5157,16,90.00,4
5158,74,90.00,4
5159,13,90.00,3
5160,290,90.00,2
5161,35,90.00,2
5162,46,90.00,5
5163,49,90.00,3
5164,22,90.00,5
5165,9,90.00,6
5166,348,72.50,3
5167,25,90.00,3
5168,69,90.00,4
5169,94,66.67,2
5170,190,72.50,3
5171,1160,90.00,3
5172,442,66.67,2
5173,35,90.00,2
5174,10,90.00,4
5175,66,90.00,3
5176,120,43.33,1
5177,119,90.00,3
5178,25,90.00,3
5179,71,90.00,3
5180,39,66.67,2
5181,85,72.50,3
5182,278,90.00,4
5183,1,90.00,7
5184,160,90.00,4
5185,108,90.00,2
5186,78,90.00,3
5187,143,90.00,3
5188,51,72.50,3
5189,35,55.00,1
5190,46,90.00,5
5191,3,90.00,5
5192,614,90.00,5
5193,43,90.00,4
5194,442,90.00,3
5195,13,43.33,1
5196,49,66.67,2
5197,119,90.00,3
5198,39,66.67,2
5199,8,90.00,4
5200,25,43.33,1
5201,108,90.00,2
5202,1939,90.00,3
5203,160,90.00,4
5204,1189,90.00,2
5205,40,90.00,5
5206,21,55.00,1
5207,27,90.00,4
5208,21,90.00,2
5209,51,90.00,4
5210,8,90.00,4
5211,83,66.67,2
5212,136,90.00,3
5213,14,90.00,3
5214,1703,66.67,2
5215,16,90.00,4
5216,74,90.00,4
5217,173,90.00,5
5218,173,90.00,5
5219,39,90.00,3
5220,413,90.00,3
5221,21,90.00,2
5222,3,90.00,5
5223,39,90.00,3
5224,56,90.00,4
5225,82,66.67,2
5226,55,90.00,3
5227,181,66.67,2
5228,2511,90.00,2
5229,211,66.67,2
